LocalTime,LastPrice,TradeVolume,TradeValue,BidPrice1,BidPrice2,BidPrice3,BidPrice4,BidPrice5,BidPrice6,BidPrice7,BidPrice8,BidPrice9,BidPriceA,AskPrice1,AskPrice2,AskPrice3,AskPrice4,AskPrice5,AskPrice6,AskPrice7,AskPrice8,AskPrice9,AskPriceA,BidVolume1,BidVolume2,BidVolume3,BidVolume4,BidVolume5,BidVolume6,BidVolume7,BidVolume8,BidVolume9,BidVolumeA,AskVolume1,AskVolume2,AskVolume3,AskVolume4,AskVolume5,AskVolume6,AskVolume7,AskVolume8,AskVolume9,AskVolumeA
10.0,5.43,60200,326260.0,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.44,5.45,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,5000,7200,500,10200,40700,12200,17500,16800,13200,3300,25000,20000,12500,1000,81100,19000,5700,19200,25900,16700
11.0,5.43,60200,326260.0,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.44,5.45,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,5000,7200,500,10200,40700,12200,17500,16800,14200,3300,25000,20000,12500,4000,81100,19000,5700,19200,25900,16700
12.0,5.43,64200,347980.0,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.44,5.45,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,1000,7200,500,10200,40700,12900,17500,16800,14200,4100,25000,20000,12500,19400,81100,19000,5700,19200,25900,16700
13.0,5.43,64300,348523.0,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.44,5.45,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,900,7200,500,10200,40700,12900,17500,16800,14200,4100,25000,20000,12500,19400,81100,19000,5700,19200,25900,16700
14.0,5.43,65700,356125.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.43,5.44,5.45,5.47,5.48,5.49,5.5,5.51,5.52,5.53,7200,500,10200,40700,12900,17500,16800,14200,4100,1700,300,25000,20000,12500,19400,81100,19000,5700,19200,25900
15.0,5.43,66400,359926.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.43,5.44,5.45,5.47,5.48,5.49,5.5,5.51,5.52,5.53,7200,500,10200,40700,12900,17500,16800,14200,4100,1700,20400,25000,20000,12500,19400,81100,19000,5700,19200,25900
16.0,5.43,79200,429412.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.43,5.44,5.45,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5400,500,11000,40700,12900,17500,16800,14200,4100,1700,9400,25000,20000,12500,19400,81100,19000,5700,19200,25900
17.0,5.43,79200,429412.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.43,5.44,5.45,5.47,5.48,5.49,5.5,5.51,5.52,5.53,7600,500,11000,40700,12900,17500,16800,14200,4100,1700,9400,25000,20000,12900,19400,81100,19000,5700,22200,25900
18.0,5.42,79600,431580.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.43,5.44,5.45,5.47,5.48,5.49,5.5,5.51,5.52,5.53,7200,500,11000,40700,12900,17500,16800,14200,4100,1700,9400,25000,20000,12900,19400,81100,19000,5700,22200,25900
19.0,5.42,79600,431580.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.43,5.44,5.45,5.47,5.48,5.49,5.5,5.51,5.52,5.53,7200,500,11000,40700,12900,17500,16800,14200,4100,1700,9400,25000,20000,12900,19400,81100,19000,5700,22200,25900
20.0,5.43,81100,439715.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,6200,500,11000,40700,12900,17500,16800,14200,4100,1700,8900,25000,20000,100,12900,19400,81100,19000,5700,22200
21.0,5.42,90400,490121.0,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.31,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,600,11000,40700,12900,17500,16800,14200,4100,1700,8700,8900,25000,20000,100,12900,19400,81100,19000,5700,22200
22.0,5.42,90400,490121.0,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.31,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,600,11000,40700,12900,17500,16800,14200,4100,1700,8700,8900,25000,20000,100,12900,19400,81100,19000,5700,22200
23.0,5.42,90400,490121.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,2100,600,11000,40700,12900,17500,17800,14200,4100,1700,8900,25000,20000,100,12900,4000,81100,19000,5700,22200
24.0,5.42,90400,490121.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,2100,600,11000,40700,12900,17500,17800,14200,4100,1700,8900,25000,20000,100,12900,4000,81100,19000,5700,22200
25.0,5.42,90400,490121.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,2100,600,11000,40700,12900,17500,17800,14200,4100,1700,8900,25000,20000,100,12900,4000,81100,19000,5700,22200
26.0,5.42,90400,490121.0,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.31,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,600,11000,40700,12900,17500,17800,14200,4100,1700,8700,9300,25000,20000,100,12900,4000,81100,19000,5700,22200
27.0,5.42,90400,490121.0,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.31,5.42,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,600,11000,40700,12900,17500,17800,14200,4100,1700,8700,100,9300,25000,20000,100,12900,4000,81100,19000,5700
28.0,5.42,90400,490121.0,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.31,5.42,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,600,11000,40700,12900,17500,17800,14200,4100,1700,8700,100,9300,25000,20000,100,12900,4000,81100,19000,5700
29.0,5.42,90500,490663.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,100,600,11000,40700,12900,17500,17800,14200,4100,1700,9300,25000,20000,100,12900,4000,81100,19000,5700,22200
30.0,5.42,90500,490663.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,300,600,11000,40700,12900,17500,17800,14200,4100,1700,9300,25000,20000,100,12900,4000,81100,19000,5700,22200
31.0,5.42,90500,490663.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,2100,600,11300,40700,12900,17500,17800,14200,4100,1700,9300,25000,20000,100,12900,4000,81100,19000,5700,22200
32.0,5.43,92200,499878.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,500,600,11300,40700,12900,17500,17800,14200,4100,1700,9200,25000,20000,12200,12900,4000,81100,19000,5700,22200
33.0,5.43,92200,499878.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,2900,600,11300,40700,12900,17500,17800,14200,4100,1700,9200,25000,20000,12200,12900,4000,81100,19000,5700,22200
34.0,5.43,92200,499878.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,2900,600,11300,40700,12900,17500,17800,14200,4100,1700,9200,25000,20000,12200,12900,4000,81100,19000,5700,22200
35.0,5.43,92700,502593.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,2900,600,11600,40700,12900,17500,17800,14200,4100,1700,8700,25000,20000,12200,12900,4000,81100,19000,5700,22200
36.0,5.43,92700,502593.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,12900,600,11600,40700,12900,17500,17800,14200,4100,1700,8700,25000,20000,12200,12900,4000,81100,19000,5700,22200
37.0,5.43,92700,502593.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,12900,20600,11600,40700,12900,17500,17800,14200,4100,1700,8700,25000,20000,12200,12900,4000,81100,19000,5700,22200
38.0,5.43,92700,502593.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,12900,20600,11600,40700,12900,17500,17800,14200,4100,1700,8700,25000,20000,12200,12900,4000,81100,19000,5700,22200
39.0,5.43,100100,542775.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,12900,20600,11600,40700,12900,17500,17800,14200,4100,1700,25000,20000,12200,12900,4000,81100,19000,5700,22200,25900
40.0,5.43,100100,542775.0,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,100,12900,30400,11600,40700,22900,17500,17800,14200,4100,25000,20000,12200,12900,4000,81100,19000,5700,22200,25900
41.0,5.44,105300,571063.0,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,2200,12900,30400,11600,40700,22900,17500,17800,14200,4100,19800,20000,12200,12900,4000,81100,19000,5700,22200,25900
42.0,5.44,105300,571063.0,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,2200,12900,30400,11600,40700,22900,17500,17800,14200,4100,19800,20000,12200,12900,4000,81100,19000,5700,22200,25900
43.0,5.44,105300,571063.0,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,2200,12900,30400,11600,40700,22900,17500,17800,14200,4100,19800,20000,12200,12900,4000,81100,19000,5700,22200,25900
44.0,5.44,109000,591153.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,12100,30400,11600,40700,22900,17500,17800,14200,4100,1700,19100,20000,12200,12900,4000,81100,19000,5700,22200,25900
45.0,5.44,109000,591153.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,12100,30400,11600,40700,22900,17500,17800,14200,4100,1700,40000,19100,20000,12200,12900,4000,81100,19000,5700,22200
46.0,5.44,109000,591153.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,12100,30400,11600,40700,22900,17500,17800,14200,4100,1700,40000,19100,20000,12200,12900,4000,81100,19000,5700,22200
47.0,5.43,109400,593325.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,15100,30400,11600,40700,22900,17500,17800,14200,4100,1700,39600,19100,20000,12200,12900,4000,81100,19000,5700,22200
48.0,5.43,111300,603642.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,15300,30400,11600,40700,22900,17500,17800,14200,4100,1700,37700,19100,20000,12200,12900,4000,81100,19000,5700,22200
49.0,5.43,112400,609615.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,15300,30400,12300,40700,22900,17500,17800,14200,4100,1700,36600,19100,20000,12200,12900,4000,81100,19000,5700,22200
50.0,5.43,149000,808353.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,15300,30400,12300,40700,22900,17500,17800,14200,4100,1700,19100,20000,12200,12900,4000,81100,19000,5700,22200,25900
51.0,5.43,149000,808353.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,35300,30400,12300,40700,22900,17500,17800,14200,4100,1700,19100,20000,12200,12900,4000,81100,19000,5700,22200,25900
52.0,5.44,149500,811073.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,36000,30400,12300,40700,22900,17500,17800,14200,4100,1700,19300,20000,12200,12900,4000,81100,19000,5700,22200,25900
53.0,5.44,163200,885601.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,36200,30400,12300,40700,22900,17500,17800,14200,4100,1700,5800,20000,12200,12900,4000,81100,19000,5700,22200,25900
54.0,5.44,163200,885601.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,36200,30400,12300,40700,22900,17500,17800,14200,4100,1700,5800,20000,12200,12900,4000,81100,19000,5700,22200,25900
55.0,5.44,163200,885601.0,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.32,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,36200,30400,12300,40700,22900,17500,17800,14200,4100,1700,6100,20000,12200,12900,4000,81100,19000,5700,22200,25900
56.0,5.44,169300,918785.0,5.44,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.33,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,1000,36500,30400,12300,40700,22900,17500,17800,14200,4100,20000,12200,12900,5600,81100,19000,5700,22200,25900,16700
57.0,5.44,169300,918785.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,1000,2000,36500,30400,12300,40700,22900,17500,17800,14200,20000,12200,12900,5600,81100,19000,5700,22200,25900,16700
58.0,5.44,169300,918785.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,1000,2000,36500,30400,12300,40700,22900,17500,17800,14200,20000,12200,12900,5600,81100,19000,5700,22200,25900,16700
59.0,5.44,169300,918785.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,1300,2000,36500,30400,12300,40700,22900,17500,17800,14200,20100,100,12900,6200,81100,19000,5700,22200,25900,16700
60.0,5.44,169300,918785.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,1300,2000,36500,30400,12300,40700,22900,17500,17800,14200,20100,100,12900,6200,81100,19000,5700,22200,25900,16700
61.0,5.44,169300,918785.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,3500,2000,36500,30400,12300,40700,22900,17500,17800,14200,20100,100,12900,6200,81100,19000,5700,22200,25900,16700
62.0,5.44,169300,918785.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,7600,2000,33600,30400,12300,40700,22900,17500,17800,14200,20100,100,12900,6100,81100,19000,5700,22200,25900,16700
63.0,5.44,170000,922593.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,6900,2000,33600,30400,12300,40700,22900,17500,17800,14200,20100,100,12900,6100,81100,19000,5700,22200,25900,16700
64.0,5.44,170000,922593.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,6900,2000,33600,30400,12300,40700,22900,17500,17800,14200,20100,100,12900,6100,81100,19000,5700,22200,25900,16700
65.0,5.44,170000,922593.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,6900,2000,33400,30400,12300,40700,22900,17500,17800,14200,20100,100,12900,6100,81100,19000,5700,22200,25900,16700
66.0,5.44,170600,925857.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,6300,2000,33400,30400,12300,40700,22900,17500,17800,14200,20500,100,12900,6100,81100,19000,5700,22200,25900,16700
67.0,5.44,170600,925857.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,6300,2000,33400,30400,12300,40700,22900,17500,17800,14200,20500,100,12900,6100,81100,19000,5700,22200,25900,16700
68.0,5.45,171100,928582.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,6300,2000,33400,30400,12300,40700,22900,17500,17800,14200,20000,100,12900,6100,81100,19000,5700,22200,25900,16700
69.0,5.44,171700,931846.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,8400,2000,33400,30400,12300,40700,22900,17500,17800,14200,29000,100,12900,16100,81100,19000,5700,22200,25900,16700
70.0,5.44,171700,931846.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,8700,2000,33400,30400,12300,40700,22900,17500,17800,14200,29000,100,12900,16100,81100,19000,5700,22200,25900,16700
71.0,5.44,171700,931846.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,18800,22000,33400,30400,12300,40700,24600,17500,17800,14200,29000,100,12900,16100,81100,19000,5700,22200,25900,16700
72.0,5.44,171700,931846.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,18800,22000,33400,30400,12300,40700,24600,17500,17800,14200,29000,100,12900,16100,81100,19000,5700,22200,25900,16700
73.0,5.45,173500,941656.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,18800,22000,33400,30400,12300,40700,24600,17500,17800,14200,27200,5100,12900,16100,81100,19000,5700,22200,25900,16700
74.0,5.45,173800,943291.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,19200,22000,33400,20500,12300,40700,24600,17500,17800,14200,26900,5100,12900,16100,81100,19000,5700,22200,25900,16700
75.0,5.45,173800,943291.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,19200,22000,33400,20500,12300,40700,24600,17500,17800,14200,26900,5100,12900,16100,81100,19000,5700,22200,25900,16700
76.0,5.45,173800,943291.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,19300,22000,33400,20500,12300,40700,24600,17500,17800,14200,26900,7800,12900,16100,81100,19000,5700,22200,25900,16700
77.0,5.45,173800,943291.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,19300,22000,33400,20000,12300,40700,24600,17500,17800,14200,26900,7800,12900,16100,81100,19000,5700,22200,25900,16700
78.0,5.45,173800,943291.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,19300,22000,33400,20000,12300,40700,24600,17500,17800,14200,26900,7800,12900,16100,81100,19000,5700,22200,25900,16700
79.0,5.45,173800,943291.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,19300,22000,33400,20000,12300,40700,24600,17500,17800,14200,26900,7800,12900,16100,81100,19000,5700,22200,25900,16700
80.0,5.45,173800,943291.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,19300,22000,33400,20000,12300,40700,24600,17500,17800,14200,26900,7800,12900,16100,81100,19000,5700,22200,25900,16700
81.0,5.45,173800,943291.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,19300,22000,33400,20000,12300,40700,24600,17500,17800,14200,26900,7800,12900,16100,81100,19000,5700,22200,25900,16700
82.0,5.44,175600,953083.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,17500,22000,33400,20000,12300,40700,24600,17500,17800,14200,26900,7800,12900,16100,81100,19000,5700,22200,25900,16700
83.0,5.44,175600,953083.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,17500,22000,33400,20000,12300,40700,24600,17500,17800,14200,26900,7800,12900,16100,81100,19000,5700,22200,25900,16700
84.0,5.44,175600,953083.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,17500,22000,33400,20000,12300,40700,24600,17500,17800,14200,26900,7800,12900,27300,81100,19000,5700,22200,25900,16700
85.0,5.44,177300,962331.0,5.44,5.43,5.42,5.41,5.4,5.39,5.38,5.36,5.35,5.34,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,15800,42000,33400,20000,12300,40700,24600,17500,17800,14200,26900,7800,12900,27300,81100,19000,5700,22200,25900,16700
