LocalTime,LastPrice,TradeVolume,TradeValue,BidPrice1,BidPrice2,BidPrice3,BidPrice4,BidPrice5,BidPrice6,BidPrice7,BidPrice8,BidPrice9,BidPriceA,AskPrice1,AskPrice2,AskPrice3,AskPrice4,AskPrice5,AskPrice6,AskPrice7,AskPrice8,AskPrice9,AskPriceA,BidVolume1,BidVolume2,BidVolume3,BidVolume4,BidVolume5,BidVolume6,BidVolume7,BidVolume8,BidVolume9,BidVolumeA,AskVolume1,AskVolume2,AskVolume3,AskVolume4,AskVolume5,AskVolume6,AskVolume7,AskVolume8,AskVolume9,AskVolumeA
10.0,5.95,349100,2072475.0,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,200,14700,55800,25200,40800,69600,9800,92300,12000,85100,17200,64400,1500,9300,19900,2600,9100,3000,9700,5900
11.0,5.94,354000,2101617.0,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.85,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,72300,56300,25200,40800,73600,9800,92300,12000,85100,112700,15500,65400,1500,9300,19900,2600,9100,3000,9700,8300
12.0,5.95,378500,2247148.0,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.85,5.84,5.95,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,54400,30400,39500,73600,9800,92300,12000,85100,112700,20800,1600,17900,22600,1500,9300,19900,2600,9100,3000,9700
13.0,5.96,383900,2279309.0,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,8500,5300,55800,30000,39500,73600,9800,92300,12000,85100,15200,22600,1500,9300,19900,2600,9100,3000,9700,8300
14.0,5.94,393700,2337589.0,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.85,5.95,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,2200,55800,30000,39500,75600,9800,92300,12000,85100,112700,3600,20800,22300,1500,9300,19900,2600,9100,3000,9700
15.0,5.94,396300,2353033.0,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.85,5.95,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,5900,57000,30000,39500,75600,9800,92300,12000,85100,112700,5500,20800,22300,1500,9300,19900,2600,9100,3000,9700
16.0,5.95,403600,2396396.0,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.85,5.84,5.95,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,54000,30000,39500,75600,9800,92300,12000,85100,112700,20800,4800,20800,22300,1500,9300,19900,2600,9100,3000,9700
17.0,5.94,403700,2396990.0,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.85,5.95,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,100,50500,30000,39500,76100,9800,92300,12000,85100,112700,5300,20800,22300,1500,9300,19900,2600,9100,3000,9700
18.0,5.94,403700,2396990.0,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.85,5.95,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,400,54200,30000,39500,76100,9800,92300,12000,85100,112700,5300,20800,22300,1500,9300,19900,2600,9100,3000,9700
19.0,5.94,404500,2401742.0,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.85,5.84,5.95,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,54200,30000,39500,76100,9800,92300,12000,85100,112700,20800,6700,24000,22300,1500,9300,10900,2600,9100,3000,9700
20.0,5.93,407200,2417754.0,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.85,5.84,5.94,5.95,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,51600,30000,39500,76100,9800,92300,12000,85100,112700,20800,2000,7400,24000,10900,1500,9300,10900,2600,9100,3000
21.0,5.93,407300,2418347.0,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.85,5.84,5.94,5.95,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,51500,30000,39500,76100,9800,92300,12000,85100,112700,20800,2400,7400,20800,10900,1500,9300,10900,2600,9100,3000
22.0,5.94,407500,2419535.0,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.85,5.84,5.94,5.95,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,52500,30000,39500,76100,9800,92300,12000,85100,112700,20800,11400,12900,20800,10200,1500,9300,10900,2600,9100,3000
23.0,5.95,426400,2531811.0,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.85,5.95,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,14200,52400,30000,89500,76100,9800,92300,12000,85400,112700,9800,20800,10200,1500,9300,10900,2600,9100,3000,9700
24.0,5.95,428800,2546091.0,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.85,5.95,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,90500,40900,30000,89500,76100,9800,92300,12000,85400,112700,5800,20600,10200,1500,9300,10900,2600,9100,3000,9700
25.0,5.96,435000,2582985.0,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,81900,45100,58100,36000,30000,89500,76100,9800,92300,12000,2300,1500,9300,10900,2600,9100,3000,9700,8300,49400
26.0,5.97,436200,2590149.0,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,67600,46300,66600,24100,30000,89500,76100,9800,92300,12000,200,1500,9300,10900,2600,9100,3000,9700,8300,49400
27.0,5.97,437000,2594925.0,5.97,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,6.08,27800,51700,46300,66600,24100,30000,89500,76100,9800,92300,3800,5900,10900,2600,9100,3000,9700,8300,49400,107500
28.0,5.97,437000,2594925.0,5.97,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,6.08,37100,45900,51300,66600,24100,30000,89500,76100,9800,92300,4500,5400,10900,2600,9100,3000,9700,8300,49400,107500
29.0,5.97,437300,2596716.0,5.97,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,6.08,47100,45900,50800,65300,22700,30000,89500,76100,9800,92300,3400,5400,10900,2600,9100,3000,9700,8300,49400,107500
30.0,5.97,490300,2913126.0,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,45900,50800,65300,22700,30000,89500,76100,9800,92300,12600,1100,3700,5400,10900,2600,9100,3000,9700,8300,49400
31.0,5.96,505000,3000742.0,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,31600,50800,65300,22700,30000,90100,78100,11600,92300,12600,3900,4000,5400,10900,2600,9100,3000,9700,8300,49400
32.0,5.96,511200,3037703.0,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,16400,52400,65300,22700,30000,90100,78100,11600,92300,12600,8500,4200,5400,10900,2600,9100,3000,9700,8300,49400
33.0,5.96,511200,3037703.0,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,14900,52400,65300,22700,29900,90100,78800,11600,92300,12600,38900,4200,5400,9900,2600,9100,3000,9700,8300,49400
34.0,5.96,512600,3046047.0,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,13500,52400,65500,22700,29900,90100,78800,11600,92300,12600,39100,4200,5400,9900,2600,9100,3000,9700,8300,49400
35.0,5.95,527400,3134242.0,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,28800,75600,22700,29900,90700,78800,11600,92300,12600,86600,3500,34300,4100,5400,9900,2600,9100,3000,9700,8300
36.0,5.96,527900,3137222.0,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,28800,75600,22700,29900,90700,80800,11600,92300,12600,86600,1200,34300,3800,5400,9900,2600,9100,3000,9700,8300
37.0,5.95,529500,3146742.0,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,27200,74600,22700,29900,90700,80800,11600,92300,12600,86600,1500,33400,3800,5400,9900,2600,9100,3000,9700,8300
38.0,5.95,539400,3205735.0,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,27500,74600,22700,29900,90700,80800,11600,92300,12600,86600,32300,3800,5400,9900,2600,9100,3000,9700,8300,49400
39.0,5.95,539400,3205735.0,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,27500,74600,22700,29900,90700,80800,11600,92300,12600,86600,32300,3800,5400,9900,2600,9100,3000,9700,8300,49400
40.0,5.96,541200,3216447.0,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,25900,74600,22700,29900,90700,80800,11600,92300,12600,86600,5000,32300,3800,5400,9900,2600,9100,3000,9700,8300
41.0,5.96,543200,3228367.0,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,25900,74600,22700,29800,90700,82600,11600,92300,12600,86600,4100,29400,3800,5400,9900,2600,9100,3000,9700,8300
42.0,5.95,546500,3248002.0,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,22600,74600,22700,29800,90700,82600,11600,92300,12600,86600,4100,29400,3800,5400,9900,2600,9100,3000,9700,8300
43.0,5.95,546500,3248002.0,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,23100,74600,22700,29800,90700,82600,11600,92300,12600,86600,4100,29400,3800,5400,9900,2600,9100,3000,9700,8300
44.0,5.96,547500,3253962.0,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,24100,74900,22700,29800,90700,82600,11600,92300,12600,86600,3100,29400,3800,5400,9900,2600,9100,3000,9700,8300
45.0,5.95,549300,3264672.0,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,22300,74900,22700,29800,90700,82600,11600,92300,12600,86600,3100,29400,3800,5400,9900,2600,9100,3000,9700,8300
46.0,5.96,549900,3268248.0,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,22300,74900,22700,29800,90700,82600,11600,92300,12600,86600,2500,29400,3800,5400,9900,2600,9100,3000,9700,8300
47.0,5.97,553600,3290312.0,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,22300,73500,21800,29800,90700,82600,11600,92300,12600,86600,28200,3800,5400,9900,2600,9100,3000,9700,8300,49400
48.0,5.96,553900,3292100.0,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,22400,73500,21800,29800,90700,82600,11600,92300,12600,86600,25700,28000,3800,10400,9900,2600,9100,3000,9700,8300
49.0,5.96,556200,3305808.0,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,31700,73500,21800,29800,90700,82600,11600,92300,12600,86600,23400,28000,3800,10400,9900,2600,9100,3000,9700,8300
50.0,5.95,556700,3308783.0,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,31200,73500,21800,29800,90700,82600,11600,92300,12600,86600,23400,30200,3800,10400,9900,2600,9100,3000,9700,8300
51.0,5.95,557500,3313549.0,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,31200,73500,21800,29800,90700,82600,11600,93300,12600,86600,22800,30200,3800,10400,7900,2600,9100,3000,9700,8300
52.0,5.96,564200,3353465.0,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,29600,83500,21800,29800,90700,82600,11600,93300,12600,86600,17700,30200,3800,10400,7900,2600,9100,3000,9700,8300
53.0,5.95,568600,3379688.0,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,29500,83500,21800,29800,90700,84900,11600,93300,12600,86600,13800,30100,3800,10400,7900,2600,9100,3000,9700,8300
54.0,5.96,573200,3407071.0,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,26200,83300,21800,29800,90700,88900,11600,93300,12600,86600,12500,30100,3800,10400,7900,2600,9100,3000,9700,8300
55.0,5.95,573400,3408261.0,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.86,5.96,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,26900,83200,21800,29800,90700,75900,11600,93300,12600,86600,12600,30100,3800,10400,7900,2600,9100,3000,9700,8300
56.0,5.96,596100,3543542.0,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,29500,34800,83200,21800,29800,90700,75900,11600,93300,12600,28000,3800,10400,7900,2600,9100,3000,9700,8300,49400
57.0,5.97,602000,3578743.0,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,27200,34800,83200,22800,29800,90700,75900,11600,93300,12600,8800,3800,10400,7900,2600,9100,3000,9700,8300,49400
58.0,5.97,602000,3578743.0,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,27200,34800,83200,22800,29800,90700,75900,11600,93300,12600,8800,3800,10400,7900,2600,9100,3000,9700,8300,49400
59.0,5.98,616600,3665927.0,5.98,5.97,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,6.08,6.09,1400,34200,25400,34900,83200,22800,29800,90700,75900,11600,10400,7900,2600,9100,3000,9700,8300,49400,107500,62900
60.0,5.98,618000,3674299.0,5.97,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,6.08,6.09,34400,25400,38600,84100,22800,29800,105200,75900,11600,93300,10400,7900,2600,9100,3000,9700,8300,49400,107500,62900
61.0,5.99,619000,3680289.0,5.97,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,6.08,6.09,28700,28900,38600,84100,22800,29800,105200,75900,11600,93300,11500,7900,2600,9100,3000,128700,8300,49400,107500,62900
62.0,5.99,643500,3826954.0,5.97,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,6.08,6.09,25500,28900,37000,84700,19100,29800,105200,75900,11600,93300,25800,7900,25400,9100,3000,128700,8300,49400,107500,62900
63.0,5.98,647000,3847884.0,5.97,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,6.08,25500,28900,36100,84700,16600,29800,105200,75900,11600,93300,2500,32300,7900,25400,9100,3000,128700,8300,49400,107500
64.0,5.98,647200,3849080.0,5.97,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,6.08,25600,28900,37400,84700,16600,29800,105200,70900,11600,93300,2900,32300,7900,25400,9100,3000,128700,8300,49400,107500
65.0,5.98,653300,3885525.0,5.97,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,6.08,22400,30200,34800,84700,16600,29800,105200,72900,11600,93300,100,32300,7900,25400,9100,3000,128700,8300,49400,107500
66.0,5.98,653700,3887916.0,5.97,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,6.08,22300,30200,34800,84700,16600,29800,105200,72900,11600,93300,600,32300,7900,25400,9100,3000,128700,8300,49400,107500
67.0,5.97,655300,3897468.0,5.97,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,6.08,20700,4800,35300,84700,16600,29800,105200,72900,11600,93300,4700,20700,7900,25400,9100,3000,128700,8300,49400,107500
68.0,5.98,657700,3911820.0,5.97,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,6.08,22100,9800,51700,84700,14700,29800,98700,72900,11600,93300,2300,20700,7900,25400,9100,3000,128700,8300,49400,107500
69.0,5.98,686400,4083426.0,5.97,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,6.08,22600,9800,51000,84700,14700,29800,98700,72900,11600,93300,300,20700,7900,25400,9100,3000,128700,8300,49400,107500
70.0,5.98,686400,4083426.0,5.97,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,6.08,22600,9800,50800,84700,14700,29800,98700,72900,11600,93300,400,20500,7900,25400,9100,3000,128700,8300,49400,107500
71.0,5.97,689300,4100740.0,5.97,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,6.08,28200,9800,50800,84700,14700,29800,98700,72900,11600,93300,500,23300,7900,25400,9100,3000,128700,8300,49400,107500
72.0,5.97,704400,4190908.0,5.97,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,6.08,14900,9800,50800,84700,14700,29800,98700,72900,11600,93300,1900,23000,7900,25400,9100,3000,128700,8300,49400,107500
73.0,5.98,716100,4260874.0,5.97,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,6.08,14900,9800,50800,86700,14700,29800,98700,72900,11600,93300,600,28200,7900,25400,9100,3000,128700,8300,49400,107500
74.0,5.97,717500,4269232.0,5.97,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,6.08,18100,9800,50800,86700,13500,29800,98700,72900,11600,93300,8100,28300,7900,25400,9100,3000,128700,8300,49400,107500
75.0,5.97,717500,4269232.0,5.97,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,6.08,18100,9800,50800,86700,13500,29800,98700,72900,11600,93300,12200,28300,7900,25400,9100,3000,128700,8300,49400,108500
76.0,5.98,721300,4291923.0,5.97,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,6.08,15500,9800,52500,86700,13500,29800,98700,72900,11600,93300,11700,28300,7900,25400,12100,3000,128700,8300,49400,108500
77.0,5.98,724100,4308667.0,5.97,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,6.08,16600,9800,52500,86700,13300,29800,98700,72900,11600,93300,9300,28200,7900,25400,12100,3000,128700,8300,49400,108500
78.0,5.98,733000,4361850.0,5.97,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,6.08,12800,9800,52500,86700,13300,29800,98700,72900,11600,93300,7500,28200,7900,25400,12100,3000,128700,8300,49400,108500
79.0,5.97,747400,4447818.0,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,9800,52500,86700,13300,29800,98700,72900,11600,93300,12600,12300,26700,18400,7900,25400,12100,3000,128700,8300,49400
80.0,5.97,749000,4457370.0,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,17400,39500,86700,13300,29800,98100,72900,11600,93300,12600,21400,26700,18400,7900,25400,12100,3000,128700,8300,49400
81.0,5.96,750600,4466906.0,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,17700,39500,86700,13300,29800,98100,72900,11600,93300,12600,22400,26700,18400,7900,25400,12100,3000,128700,8300,49400
82.0,5.97,752600,4478846.0,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,17700,39500,86700,13300,29800,98100,72900,11600,93300,12600,20400,26700,18400,7900,25400,12100,3000,128700,8300,49400
83.0,5.96,759500,4520000.0,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,12500,39500,86700,13300,29800,98100,72900,11600,93300,12600,17600,26700,18400,7900,25400,12100,3000,128700,8300,49400
84.0,5.97,763100,4541492.0,5.96,5.95,5.94,5.93,5.92,5.91,5.9,5.89,5.88,5.87,5.97,5.98,5.99,6.0,6.02,6.03,6.04,6.05,6.06,6.07,12500,39500,86700,13300,29800,98100,72900,11600,93300,12600,14000,26700,18400,17000,25400,12100,3000,128700,8300,49400
