LocalTime,LastPrice,TradeVolume,TradeValue,BidPrice1,BidPrice2,BidPrice3,BidPrice4,BidPrice5,BidPrice6,BidPrice7,BidPrice8,BidPrice9,BidPriceA,AskPrice1,AskPrice2,AskPrice3,AskPrice4,AskPrice5,AskPrice6,AskPrice7,AskPrice8,AskPrice9,AskPriceA,BidVolume1,BidVolume2,BidVolume3,BidVolume4,BidVolume5,BidVolume6,BidVolume7,BidVolume8,BidVolume9,BidVolumeA,AskVolume1,AskVolume2,AskVolume3,AskVolume4,AskVolume5,AskVolume6,AskVolume7,AskVolume8,AskVolume9,AskVolumeA
19.0,1.71,891500,1523869.0,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.61,1.71,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,552700,868400,1711800,853900,705400,328000,51700,43600,135800,44300,59300,880000,1139000,663000,944300,1037600,534200,416000,284400,481700
20.0,1.71,968300,1655197.0,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.61,1.71,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,552700,868400,1711800,853900,705400,328000,51700,43600,135800,44300,4700,880000,1139000,663000,944300,1037600,534200,416000,284400,481700
21.0,1.71,976300,1668877.0,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.61,1.71,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,552700,868400,1711800,853900,705400,328000,51700,43600,135800,44300,20300,880000,1139000,663000,944300,1037600,534200,416000,284400,481700
22.0,1.71,976300,1668877.0,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.61,1.71,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,552700,874400,1711800,853900,705400,328000,51700,43600,135800,44300,21400,880000,1139000,663000,944300,1037600,534200,416000,284400,481700
23.0,1.71,1011100,1728385.0,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.61,1.71,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,552700,874400,1711800,853900,705400,328000,51700,43600,135800,44300,47400,880000,1139000,663000,944300,1037600,534200,416000,284400,481700
24.0,1.71,1011500,1729069.0,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.61,1.71,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,552700,874400,1711800,853900,705400,328000,51700,43600,135800,44300,47000,880000,1139000,663000,944300,1037600,534200,416000,284400,481700
25.0,1.71,1011500,1729069.0,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.61,1.71,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,733600,874400,1711800,853900,705400,328000,51700,43600,135800,44300,47000,880000,1204100,663000,945300,1037600,534200,416000,284400,481700
26.0,1.71,1058500,1809439.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,14200,733600,874400,1711800,853900,705400,328000,51700,43600,135800,880000,1204100,663000,945300,1037600,534200,416000,284400,481700,113800
27.0,1.71,1058500,1809439.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,40200,731600,882500,1711800,853900,705400,328000,51700,43600,135800,880000,1204100,663000,945300,1037600,534200,416000,284400,481700,113800
28.0,1.71,1079800,1845862.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,20000,731700,882500,1711800,853900,705400,328000,51700,43600,135800,883000,1204100,663000,945300,1037600,534200,416000,284400,481700,113800
29.0,1.71,1079800,1845862.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,23100,734000,882500,1711800,853900,705400,328000,51700,43600,135800,883000,1204100,663000,945300,1037600,534200,416000,284400,481700,113800
30.0,1.71,1079800,1845862.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,23700,734000,882500,1711800,853900,705400,328000,51700,43600,135800,883000,1204100,602800,945300,1037600,534200,416000,284400,481700,113800
31.0,1.71,1079900,1846033.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,23600,734000,882500,1711800,853900,705400,328000,51700,43600,135800,883000,1201500,602800,945300,1037600,534200,416000,284400,481700,113800
32.0,1.71,1377000,2356750.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,35200,725300,882500,1711800,853900,705400,328000,51700,43600,135800,619000,1201500,602800,945300,1037600,534200,416000,284400,481700,113800
33.0,1.72,1388600,2376702.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,127100,725000,890700,1711800,853900,705400,328000,51700,43600,135800,607400,1201500,602800,947000,1037600,534200,416000,284400,481700,113800
34.0,1.72,1388600,2376702.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,127100,725000,905700,1711800,853900,705400,328000,51700,43600,135800,607400,1201500,602800,947000,1037600,534200,416000,284400,481700,113800
35.0,1.72,1388900,2377217.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,136100,539500,905700,1711800,853900,705400,328000,51700,43600,135800,607200,1201500,602800,947000,1037600,534200,416000,284400,481700,113800
36.0,1.71,1405600,2405774.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,298400,539500,905700,1711800,853900,705400,328000,51700,43600,135800,607200,1201500,602800,967000,1037600,534200,416000,284400,481700,113800
37.0,1.71,1405600,2405774.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,298500,539500,905700,1711800,853900,705400,328000,51700,43600,135800,607200,1201500,603300,980000,1037600,534200,416000,284400,481700,113800
38.0,1.71,1405700,2405945.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,298400,539500,905700,1711800,853900,705400,328000,51700,43600,135800,607200,1201500,603300,980000,1037600,534200,416000,284400,481700,113800
39.0,1.72,1411500,2415921.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,298500,544500,905700,1711800,853900,705400,328000,51700,43600,135800,613000,1201500,603300,980000,1037600,534200,416000,284400,481700,113800
40.0,1.71,1420100,2430627.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,289900,544500,905700,1711000,853900,705400,328000,51700,43600,135800,613000,1201500,603300,980000,1037600,534200,416000,284400,481700,113800
41.0,1.71,1420100,2430627.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,289900,544500,905700,1711000,853900,705400,328000,51700,43600,135800,613000,1201500,603300,980000,1037600,534200,416000,284400,481700,113800
42.0,1.71,1420500,2431311.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,301200,544500,905700,1711000,853900,705400,328000,51700,43600,135800,613000,1201500,603300,980000,1037600,534200,416000,284400,481700,113800
43.0,1.71,1422100,2434047.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,300600,544500,908700,1711000,853900,705400,328000,81700,43600,135800,613000,1201500,603300,980000,1037600,534200,416000,284400,481700,113800
44.0,1.72,1433700,2453999.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,296000,544500,908700,1711000,853900,705400,328000,81700,43600,135800,641400,1201500,603300,980000,1039900,534200,416000,284400,481700,113800
45.0,1.71,1468700,2513849.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,170000,544500,908700,1711000,853900,705400,328000,81700,43600,135800,633900,1201500,603300,980000,1039900,534200,416000,284400,481700,113800
46.0,1.71,1472600,2520518.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,183900,548900,908700,1711000,853900,705400,328000,81700,43600,135800,633900,1201500,603300,980000,1039900,534200,416000,284400,481700,113800
47.0,1.72,1478400,2530494.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,187200,564400,908700,1711000,853900,705400,328000,81700,43600,135800,628100,1201500,603300,980000,1039900,534200,416000,284400,481700,113800
48.0,1.71,1480600,2534256.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,186700,564400,908700,1711000,853900,705400,328000,81700,43600,135800,629300,1201500,603300,980000,1039900,534200,416000,284400,481700,113800
49.0,1.71,1480600,2534256.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,191800,564400,908700,1711000,863900,705400,328000,81700,43600,135800,629300,1201500,603300,980000,1039900,534200,416000,284400,481700,113800
50.0,1.72,1520600,2602658.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,152100,564400,908700,1711000,863900,705400,328000,81700,43600,135800,629100,1201500,603300,980000,1039900,534200,416000,284400,481700,113800
51.0,1.72,1520600,2602658.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,152100,564400,908700,1711000,863900,705400,328000,81700,43600,135800,629100,1201500,603300,980000,1039900,534200,416000,284400,481700,113800
52.0,1.72,1520600,2602658.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,152100,564400,908700,1711000,863900,705400,328000,81700,43600,135800,629100,1201500,603300,980000,1039900,534200,416000,284400,481700,113800
53.0,1.72,1525000,2610226.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,152100,564400,908700,1690700,863900,705400,328000,81700,43600,135800,624700,1201500,603300,980000,1039900,534200,416000,284400,481700,113800
54.0,1.72,1530800,2620202.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,152100,564400,908700,1690700,863900,705400,318000,81700,43600,135800,618900,1201500,603300,980000,1039900,534200,416000,284400,481700,113800
55.0,1.72,1542400,2640154.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,180100,564400,908700,1693400,863900,705400,318000,81700,43600,135800,607400,1201500,603300,980000,1039900,534200,416000,284400,481700,113800
56.0,1.72,1542400,2640154.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,191200,564400,908700,1694400,863900,705400,318000,81700,43600,135800,607400,1201500,605300,980000,1039900,534200,416000,284400,481700,113800
57.0,1.72,1542400,2640154.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,202700,564400,908700,1694400,863900,705400,318000,81700,43600,135800,607400,1201500,605300,980000,1039900,534200,416000,284400,481700,113800
58.0,1.72,1542400,2640154.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,202700,564400,908700,1694400,863900,705400,318000,81700,43600,135800,607400,1201500,605300,980000,1039900,534200,416000,284400,481700,113800
59.0,1.71,1546200,2646652.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,234500,564800,908700,1694400,863900,705400,318000,81700,43600,135800,639100,1201500,605300,980000,1039900,534200,416000,284400,481700,113800
60.0,1.71,1547400,2648704.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,233400,564800,908700,1694400,863900,705400,318000,81700,43600,135800,652300,1201500,605300,980000,1039900,534200,416000,284400,481700,113800
61.0,1.72,1553200,2658680.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,234500,566000,909900,1695600,863900,705400,318000,81700,43600,135800,647700,1202700,606500,980000,1039900,534200,416000,284400,481700,113800
62.0,1.71,1554100,2660219.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,233700,566000,909900,1695600,863900,705400,318000,81700,43600,135800,647700,1202700,606500,980000,1039900,534200,416000,284400,481700,113800
63.0,1.71,1565100,2679029.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,222800,566000,909900,1695600,863900,705400,318000,81700,43600,135800,651200,1202700,606500,980000,1039900,534200,416000,284400,481700,113800
64.0,1.71,1565100,2679029.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,222800,566000,909900,1695600,863900,705400,318000,81700,43600,135800,651200,1202700,606500,980000,1039900,534200,416000,284400,481700,113800
65.0,1.72,1565800,2680233.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,224500,583600,909900,1696000,863900,705400,318000,81700,43600,135800,668400,1202700,606500,980000,1039900,534200,416000,284400,481700,113800
66.0,1.71,1583200,2710103.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,220200,583600,909900,1696000,863900,705400,318000,81700,43600,135800,657000,1202700,606500,980000,1039900,534200,416000,284400,481700,113800
67.0,1.71,1583200,2710103.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,220200,583600,909900,1696000,863900,705400,318000,81700,43600,135800,663000,1202700,606500,980400,1039900,534200,416000,284400,481700,113800
68.0,1.71,1583200,2710103.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,239800,581600,909900,1696000,863900,705400,318000,81700,43600,135800,665000,1202700,606500,980400,1039900,534200,416000,284400,481700,113800
69.0,1.71,1594800,2729997.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,234000,581600,909900,1696000,863900,705400,318000,81700,43600,135800,673900,1202700,608500,980400,1039900,534200,416000,284400,481700,113800
70.0,1.71,1595000,2730339.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,233800,581600,909900,1696000,863900,705400,318000,81700,43600,135800,674000,1202700,638500,980400,1039900,534200,416000,284400,481700,113800
71.0,1.71,1623300,2778732.0,1.71,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,205500,581600,909900,1696000,863900,705400,318000,81700,43600,135800,674000,1202700,638500,980400,1039900,534200,416000,284400,481700,113800
72.0,1.71,1836900,3144010.0,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.61,1.71,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,587500,907000,1696000,865100,705400,318000,81700,43600,135800,44300,168800,674100,1202700,638500,980400,1039900,534200,416000,284400,481700
73.0,1.71,1857300,3178836.0,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.61,1.71,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,581700,907800,1696000,865100,705400,318000,81700,43600,135800,44300,154200,674100,1202700,638500,980400,1089900,534200,416000,284400,481700
74.0,1.71,1877300,3213036.0,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.61,1.71,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,582000,917800,1696000,865100,705400,318000,81700,43600,135800,44300,134200,674200,1202700,640500,980400,1089900,534200,416000,284400,481700
75.0,1.71,1880800,3219021.0,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.61,1.71,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,564900,921800,1696000,865100,705400,318000,81700,43600,135800,44300,130700,674200,1195700,640500,980400,1089900,534200,416000,284400,481700
76.0,1.7,1892400,3238799.0,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.61,1.71,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,535700,921800,1696000,865100,705400,318000,81700,43600,135800,44300,154900,656300,1195700,640500,980400,1099900,534200,416000,284400,481700
77.0,1.71,1892500,3238970.0,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.61,1.71,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,538000,921800,1706600,865100,705400,318000,81700,43600,135800,44300,157000,656300,1195700,640500,980400,1099900,534200,416000,284400,481700
78.0,1.71,1904300,3259148.0,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.61,1.71,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,538000,921800,1706600,865100,705400,318000,81700,43600,135800,44300,145200,656300,1195700,640500,980400,1099900,535200,416000,284400,481700
79.0,1.71,1910900,3270376.0,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.61,1.71,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,532200,921800,1706600,865100,705400,318000,81700,43600,135800,44300,144400,656300,1195700,640500,980400,1099900,535200,416000,284400,481700
80.0,1.71,1910900,3270376.0,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.61,1.71,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,532200,921800,1706600,865100,705400,318000,81700,43600,135800,44300,157700,643100,1195700,640500,980400,1102400,535200,416000,284400,481700
81.0,1.71,1911400,3271231.0,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.61,1.71,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,535300,921800,1706600,865100,705400,318000,81700,43600,135800,44300,157200,643100,1195700,642500,980400,1102400,535200,416000,284400,487300
82.0,1.71,1922600,3290325.0,1.7,1.69,1.68,1.67,1.66,1.65,1.64,1.63,1.62,1.61,1.71,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,534100,921800,1706600,865100,705400,318000,81700,43600,135800,44300,151900,643100,1195700,642500,980400,1079000,535200,416000,284400,487300
